sentences	sensitiveAttr
<age>1223,<gender>Female,	Taiyuan
<gender>Female,	Yingchuan_Commandery
<age>884,<gender>Female,	Brittany
<age>655,<gender>Male,	Vidin
<age>620,<gender>Male,<knowsLanguage>Medieval_Greek,	Constantinople
<alumniOf>Pennsylvania_State_University,<age>50,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Dunmore_u002C__Pennsylvania
<gender>Female,<age>2131,	Rome
<age>472,<gender>Male,<knowsLanguage>Dutch_lang,<nationality>Netherlands,	Amsterdam
<alumniOf>Harvard_University,<alumniOf>Massachusetts_Institute_of_Technology,<age>108,<gender>Male,<knowsLanguage>English_lang,<memberOf>St_u002E__Anthony_Hall,<memberOf>Metropolitan_Club__u0028_Washington_u002C__D_u002E_C_u002E__u0029_,<memberOf>Army_and_Navy_Club__u0028_Washington_u002C__D_u002E_C_u002E__u0029_,<nationality>United_States,<worksFor>Central_Intelligence_Agency,	New_York_City
<age>153,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	New_York_City
<alumniOf>University_of_New_South_Wales,<age>60,<gender>Male,	Sydney
<age>256,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Kliczków
<age>323,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Bouxwiller_u002C__Bas-Rhin
<age>363,<gender>Female,	Rheinau__u0028_Baden_u0029_
<age>296,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Gedern
<age>253,<gender>Female,	Vienna
<age>468,<gender>Female,	Breda
<age>298,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Ribeauvillé
<age>331,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Brzeg
<award>Order_of_the_Starry_Cross,<age>350,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Düsseldorf
<award>Order_of_the_Starry_Cross,<age>94,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Île-de-France
<age>60,<gender>Male,<knowsLanguage>English_lang,	Cambridge
<gender>Male,<nationality>Germany,<alumniOf>University_of_Erlangen_u2013_Nuremberg,<age>142,<knowsLanguage>German_lang,<memberOf>Nazi_Party,	Friedenau
<alumniOf>Queen_Mary_University_of_London,<award>Knight_Grand_Cross_Of_The_Order_Of_St_Michael_And_St_George_Q12177423,<age>101,<gender>Male,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	London
<age>99,<gender>Male,<knowsLanguage>English_lang,<nationality>South_Africa,	Union_of_South_Africa
<alumniOf>Royal_College_u002C__Colombo,<gender>Male,	Anuradhapura
<award>Medal_of_Honor,<age>181,<gender>Male,<nationality>United_States,	Pennsylvania
<alumniOf>Military_Academy_of_the_General_Staff_of_the_Armed_Forces_of_Russia,<alumniOf>National_War_College,<award>Commander_Of_The_Order_Of_Polonia_Restituta_Q15715252,<award>Knight_Of_The_Order_Of_Polonia_Restituta_Q15715250,<award>Officer_Of_The_Order_Of_Polonia_Restituta_Q15715251,<award>Gold_Cross_Of_Merit_U200E___U0028_Poland_U0029__Q21954284,<award>Silver_Cross_Of_Merit_Q21954203,<age>78,<gender>Male,<knowsLanguage>Polish_lang,<nationality>Poland,	Hausach
<award>Officer_of_the_Order_of_Canada,<award>Member_Of_The_Order_Of_Canada_Q15278101,<age>98,<gender>Male,<nationality>Canada,	Montreal
<alumniOf>St_u002E__Joseph_u0027_s_College_u002C__Colombo,<gender>Male,	Sri_Lanka
<alumniOf>College_of_William__u0026__Mary,<age>280,<gender>Male,<nationality>United_States,	Louisa_County_u002C__Virginia
<gender>Male,<age>1274,	Korea
<age>171,<gender>Female,	Bangkok
<alumniOf>York_University,<alumniOf>Morehouse_College,<gender>Male,	Saint_Kitts
<alumniOf>Oklahoma_State_University_u2013_Stillwater,<award>Bronze_Wolf_Award,<award>Outstanding_Eagle_Scout_Award,<award>Gustaf_Adolfs-märket,<age>55,<gender>Male,	Houston
<alumniOf>Hun_School_of_Princeton,<age>111,<gender>Male,<nationality>United_States,	Greenwich_u002C__Connecticut
<age>40,<gender>Female,<nationality>Lithuania,	Telšiai
<alumniOf>École_nationale_d_u0027_administration,<alumniOf>HEC_Paris,<award>Knight_Of_The_Legion_Of_Honour_Q10855271,<age>82,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Lyon
<alumniOf>Columbia_University,<alumniOf>Cornell_University,<alumniOf>School_of_International_and_Public_Affairs_u002C__Columbia_University,<alumniOf>Beverly_Hills_High_School,<award>Commander_With_Star_Of_The_Order_Of_Merit_Of_The_Republic_Of_Poland_Q20853476,<award>Bene_Merito_honorary_badge,<age>72,<gender>Male,<nationality>United_States,	Washington_u002C__D_u002E_C_u002E_
<alumniOf>École_nationale_d_u0027_administration,<alumniOf>Sciences_Po,<award>Legion_of_Honour,<award>Ordre_national_du_Mérite,<age>77,<gender>Male,<knowsLanguage>French_lang,<nationality>France,<worksFor>Cour_des_Comptes__u0028_France_u0029_,	Vendôme
<age>88,<gender>Male,<nationality>Canada,	Inuvik
<alumniOf>United_States_Military_Academy,<alumniOf>United_States_Army_Command_and_General_Staff_College,<alumniOf>National_War_College,<alumniOf>Princeton_School_of_Public_and_International_Affairs,<alumniOf>Western_Reserve_Academy,<alumniOf>George_Washington_University_Law_School,<alumniOf>Princeton_University_School_of_Engineering_and_Applied_Science,<award>Air_Medal,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<award>Bronze_Star_Medal,<age>80,<gender>Male,<nationality>United_States,	Youngstown_u002C__Ohio
<age>582,<gender>Male,<knowsLanguage>Korean_lang,	Gyeongbokgung
<age>24,<gender>Male,	North_Tonawanda_u002C__New_York
<award>Righteous_Among_the_Nations,<age>99,<gender>Female,<nationality>Austria,	Bydgoszcz
<age>51,<gender>Male,<nationality>Canada,	Pincher_Creek
<age>59,<gender>Male,<nationality>United_States,	Winston-Salem_u002C__North_Carolina
<age>159,<gender>Male,	Madison_u002C__New_York
<age>81,<gender>Male,	Nauru
<alumniOf>Harvard_University,<alumniOf>University_of_Pennsylvania,<alumniOf>University_of_Virginia_School_of_Law,<age>89,<gender>Male,<nationality>United_States,	Chicago
<alumniOf>Yale_University,<alumniOf>University_College_u002C__Oxford,<award>Rhodes_Scholarship,<age>54,<gender>Male,<nationality>United_States,<worksFor>College_Board,<worksFor>McKinsey__u0026__Company,	Manhattan
<age>63,<gender>Male,	Pomona_u002C__California
<alumniOf>University_of_Pittsburgh,<alumniOf>University_of_Texas_School_of_Law,<award>Rhodes_Scholarship,<age>63,<gender>Male,<nationality>United_States,	Naval_Station_Great_Lakes
<alumniOf>Harvard_University,<alumniOf>University_of_Michigan,<alumniOf>Harvard_College,<age>88,<gender>Male,<nationality>United_States,	Boston
<award>Medal_of_Honor,<age>168,<gender>Male,<nationality>United_States,	Washington_u002C__D_u002E_C_u002E_
<age>51,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Arras
<gender>Male,<nationality>United_States,<alumniOf>ʻIolani_School,<alumniOf>Saint_Matthew_u0027_s_Episcopal_Day_School,<award>Royal_Order_of_Kapiolani,<age>156,<memberOf>Democratic_Party__u0028_United_States_u0029_,	Honolulu
<alumniOf>Wayne_State_University,<alumniOf>University_of_California_College_of_the_Law_u002C__San_Francisco,<age>78,<gender>Male,	Detroit
<age>71,<gender>Male,<nationality>Canada,	Canada
<age>86,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	West_Virginia
<alumniOf>University_of_South_Carolina,<age>153,<gender>Male,<nationality>United_States,	Hartsville_u002C__South_Carolina
<alumniOf>New_York_University,<alumniOf>Abraham_Lincoln_High_School__u0028_Brooklyn_u0029_,<alumniOf>New_York_University_Grossman_School_of_Medicine,<age>71,<gender>Male,<nationality>United_States,<worksFor>University_of_Florida,<worksFor>University_of_Pittsburgh,	New_York_City
<age>85,<gender>Male,	Haifa
<age>224,<gender>Male,	Georgia__u0028_U_u002E_S_u002E__state_u0029_
<age>85,<gender>Male,	Stratford_u002C__New_Zealand
<alumniOf>University_of_California_u002C__Los_Angeles,<alumniOf>Cornell_University,<alumniOf>Cornell_University_College_of_Engineering,<gender>Male,<worksFor>University_of_Cincinnati,	Ithaca__u0028_island_u0029_
<alumniOf>Princeton_University,<age>190,<gender>Male,	Blairstown_u002C__New_Jersey
<alumniOf>Columbia_College_Chicago,<alumniOf>Chicago_Vocational_High_School,<age>70,<gender>Male,<nationality>United_States,	Chicago
<alumniOf>Tolland_High_School,<age>49,<gender>Male,	Afghanistan
<gender>Male,<nationality>Canada,<age>31,	Canada
<alumniOf>University_of_Sydney,<age>51,<gender>Female,	India
<alumniOf>Syracuse_University,<alumniOf>Syracuse_University_College_of_Law,<gender>Female,	Utica_u002C__New_York
<age>54,<gender>Male,<nationality>United_States,	Detroit
<age>2423,<gender>Female,	Epirus
<gender>Male,	Lakeba
<alumniOf>University_of_Western_Ontario,<gender>Male,	Chippewas_of_the_Thames_First_Nation_42
<age>202,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	La_Rue-Saint-Pierre_u002C__Seine-Maritime
<alumniOf>Marist_College,<age>55,<gender>Female,<nationality>United_States,	Plano_u002C__Texas
<age>70,<gender>Male,<nationality>United_States,	Mena_u002C__Arkansas
<age>127,<gender>Male,<nationality>United_States,<worksFor>Andrews_University,	United_States
<age>2423,<gender>Male,	Elimiotis
<age>124,<gender>Male,	Victoria__u0028_state_u0029_
<age>814,<gender>Female,<knowsLanguage>English_lang,	Dumfries_and_Galloway
<age>51,<gender>Male,<knowsLanguage>English_lang,	Northampton
<age>156,<gender>Male,	Berlin
<age>84,<gender>Male,<knowsLanguage>Portuguese_lang,<nationality>Brazil,	Pirapora
<alumniOf>King_u0027_s_College_London,<alumniOf>St_Catherine_u0027_s_School_u002C__Bramley,<age>71,<gender>Female,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	Bulawayo
<alumniOf>Columbia_University,<age>75,<gender>Female,	Neuville-sur-Seine
<age>134,<gender>Female,	Grand_Palace
<age>448,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Madrid
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>108,<gender>Male,	Mannheim
<alumniOf>University_of_Manila,<age>76,<gender>Male,<nationality>Philippines,	Marawi
<age>52,<gender>Female,<knowsLanguage>Russian_lang,<nationality>Russia,	Russia
<nationality>Canada,<alumniOf>John_G_u002E__Diefenbaker_High_School,<age>39,<gender>Female,	Canada
<age>19,<gender>Female,<nationality>Lebanon,	Sydney
<age>71,<gender>Female,<nationality>United_States,	Los_Angeles
<age>324,<gender>Female,	Prozor-Rama
<gender>Female,<age>513,	Haarlem
<award>Medal_Of_The_Order_Of_Australia_Q9682417,<age>75,<gender>Male,<knowsLanguage>English_lang,<memberOf>The_Bushwackers__u0028_band_u0029_,<worksFor>Country_Music_Association_of_Australia,	Sydney
<age>93,<gender>Male,<knowsLanguage>Italian_lang,<nationality>Italy,	Rosarno
<age>47,<gender>Male,<knowsLanguage>English_lang,	London
<age>70,<gender>Male,<memberOf>Provisional_Irish_Republican_Army,<memberOf>Irish_National_Liberation_Army,	Bellaghy
<gender>Female,	Rome
<gender>Female,	Rome
<gender>Male,<age>140,	Guadalajara
<age>440,<gender>Male,	Prague
<alumniOf>Amundsen_High_School,<age>98,<gender>Male,<nationality>United_States,	Denton_u002C__Montana
<age>86,<gender>Male,<nationality>United_States,	Ponca_City_u002C__Oklahoma
<alumniOf>Massachusetts_College_of_Liberal_Arts,<age>93,<gender>Male,<nationality>United_States,	Pittsfield_u002C__Massachusetts
<alumniOf>University_of_Minnesota,<age>99,<gender>Male,<nationality>United_States,	Laurens_u002C__Iowa
<age>114,<gender>Male,<nationality>United_States,	Chicago
<gender>Male,<nationality>United_States,<alumniOf>Columbia_University,<alumniOf>School_of_International_and_Public_Affairs_u002C__Columbia_University,<alumniOf>National_War_College,<age>71,	Seattle
<gender>Male,	China
<alumniOf>Youngstown_State_University,<alumniOf>Austintown_Fitch_High_School,<age>79,<gender>Female,<nationality>United_States,	Youngstown_u002C__Ohio
<age>874,<gender>Male,	Angus_u002C__Scotland
<age>824,<gender>Male,	Dumfries_and_Galloway
<age>110,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Berlin
<age>97,<gender>Female,<knowsLanguage>Wichita_lang,<nationality>United_States,	Anadarko_u002C__Oklahoma
<age>207,<gender>Female,<knowsLanguage>Spanish_lang,<knowsLanguage>Catalan_lang,<nationality>Chile,<nationality>Spain,	Santiago
<age>419,<gender>Female,	Créhange
<age>416,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Nuremberg
<age>500,<gender>Female,	Eaton_Bray
<age>614,<gender>Female,<knowsLanguage>Hungarian_lang,	Buda
<age>124,<gender>Female,<nationality>United_States,	St_u002E__Louis
<alumniOf>Heathfield_School_u002C__Ascot,<age>119,<gender>Female,	England
<age>426,<gender>Female,	Northumberland
<gender>Female,	China
<alumniOf>Durham_University,<alumniOf>Calday_Grange_Grammar_School,<age>53,<gender>Male,<knowsLanguage>English_lang,	Heswall
<alumniOf>Yale_College,<alumniOf>Milton_Academy,<age>114,<gender>Male,<nationality>United_States,	Bryn_Mawr_u002C__Pennsylvania
<alumniOf>Heidelberg_University,<alumniOf>Ateneo_de_Manila_University,<alumniOf>Complutense_University_of_Madrid,<alumniOf>University_of_Santo_Tomas,<age>79,<gender>Male,<nationality>Philippines,	Lanao_del_Norte
<gender>Female,	Prilepac
<age>181,<gender>Male,	Istanbul
<gender>Male,<nationality>United_States,	Mount_Zion_u002C__Illinois
<age>57,<gender>Male,	Richmond_Hill_u002C__Ontario
<age>120,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Oldenburg__u0028_city_u0029_
<age>413,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Dresden
<age>145,<gender>Female,<knowsLanguage>German_lang,<memberOf>Nazi_Party,<nationality>Germany,	Oldenburg__u0028_city_u0029_
<age>1480,<gender>Female,	Hà_Nam_province
<age>70,<gender>Female,<nationality>United_States,	New_York__u0028_state_u0029_
<age>536,<gender>Female,<nationality>Denmark,	Amsterdam
<age>132,<gender>Male,	Buenos_Aires
<alumniOf>Tulane_University,<alumniOf>Carleton_College,<age>90,<gender>Male,<nationality>United_States,<worksFor>Carnegie_Mellon_University,	Racine_u002C__Wisconsin
<award>Knight_of_the_Elephant,<age>409,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Stuttgart
<alumniOf>Ludwig_Maximilian_University_of_Munich,<age>85,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Berlin
<age>118,<gender>Female,<nationality>Cuba,	Sagua_La_Grande
<alumniOf>Knox_College__u0028_Illinois_u0029_,<age>166,<gender>Male,<nationality>United_States,	Galesburg_u002C__Illinois
<age>130,<gender>Female,	Fulham
<age>924,<gender>Female,	England
<award>Medal_of_Honor,<age>196,<gender>Male,	Ireland
<age>219,<gender>Male,<knowsLanguage>English_lang,	Taunton
<alumniOf>Royal_Air_Force_College_Cranwell,<award>Knight_Grand_Cross_Of_The_Order_Of_The_Bath_Q12177451,<award>Commander_Of_The_Order_Of_The_British_Empire_Q12201477,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<award>Commander_Of_The_Legion_Of_Merit_Q17231611,<award>Commander_Of_The_Order_Of_The_Crown_Q17200714,<age>115,<gender>Male,	Kalgoorlie
<alumniOf>United_States_Military_Academy,<alumniOf>Syracuse_University,<age>93,<gender>Male,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,	New_Rochelle_u002C__New_York
<age>108,<gender>Female,<nationality>Canada,	Haute-Aboujagane_u002C__New_Brunswick
<age>124,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Langenaltheim
<award>Grand_Cross_Of_The_Order_Of_St_U002E__Raymond_Of_Peñafort_Q28870394,<age>100,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Paris
<age>135,<gender>Female,<knowsLanguage>Italian_lang,<nationality>Italy,	Predappio
<alumniOf>United_States_Military_Academy,<age>154,<gender>Male,<nationality>United_States,	Altoona_u002C__Pennsylvania
<alumniOf>Georgetown_University,<alumniOf>Walsh_School_of_Foreign_Service,<age>128,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Newport_u002C__Tennessee
<award>Order_of_the_Garter,<age>512,<gender>Male,	Scrivelsby
<alumniOf>Portora_Royal_School,<age>157,<gender>Male,	Enniskillen
<alumniOf>Central_Methodist_University,<age>185,<gender>Male,<nationality>United_States,	Millsboro_u002C__Delaware
<alumniOf>Harvard_University,<age>150,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Prairie_du_Chien_u002C__Wisconsin
<age>410,<gender>Male,	Alford_u002C__Lincolnshire
<age>165,<gender>Male,<nationality>United_States,<worksFor>Marconi_Wireless_Telegraph_Company_of_America,	Philadelphia
<age>104,<gender>Male,<knowsLanguage>Polish_lang,<nationality>Poland,	Poznań
<award>Medal_of_Honor,<age>171,<gender>Male,	Newfoundland__u0028_island_u0029_
<age>205,<gender>Male,	Hampstead
<alumniOf>Corpus_Christi_College_u002C__Oxford,<alumniOf>Radley_College,<award>Knight_Grand_Cross_Of_The_Order_Of_St_Michael_And_St_George_Q12177423,<award>Honorary_Doctor_Of_The_University_Of_Hong_Kong_Q63072128,<age>147,<gender>Male,<knowsLanguage>English_lang,	Oxford
<age>206,<gender>Male,<nationality>Denmark,	Hamburg
<age>230,<gender>Male,<nationality>Canada,	Kingston_u002C__Ontario
<age>659,<gender>Male,	Château_d_u0027_Angoulême
<alumniOf>Harvard_University,<alumniOf>University_of_Chicago,<alumniOf>Ohio_State_University,<alumniOf>Lehigh_University,<age>163,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Newark_u002C__Ohio
<alumniOf>University_of_Georgia,<alumniOf>Charlotte_Country_Day_School,<age>54,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Charlotte_u002C__North_Carolina
<age>85,<gender>Female,<nationality>Iran,	Kerman
<age>944,<gender>Male,<knowsLanguage>Portuguese_lang,	County_of_Portugal
<age>819,<gender>Female,	Trim_Castle
<alumniOf>Lady_Margaret_Hall_u002C__Oxford,<age>147,<gender>Female,<knowsLanguage>English_lang,	Ellesmere_u002C__Shropshire
<alumniOf>United_States_Army_Command_and_General_Staff_College,<alumniOf>National_Defense_Academy_of_Japan,<age>71,<gender>Male,<nationality>Japan,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,	Kanagawa_Prefecture
<age>615,<gender>Female,	Warwickshire
<age>479,<gender>Female,	Kiltinan_Castle
<age>638,<gender>Female,<knowsLanguage>English_lang,	Up_Holland
<age>719,<gender>Female,	Knaresborough_Castle
<age>731,<gender>Female,<knowsLanguage>English_lang,<nationality>Wales,	Caerphilly
<age>902,<gender>Female,<knowsLanguage>Occitan_lang,	Occitania
<award>Golden_Rose,<age>589,<gender>Female,<knowsLanguage>German_lang,<knowsLanguage>Portuguese_lang,	Torres_Vedras
<alumniOf>Harvard_Medical_School,<alumniOf>Autonomous_University_of_Barcelona,<award>Commander_Of_The_Order_Of_Isabella_The_Catholic_Q17366245,<age>69,<gender>Female,<knowsLanguage>English_lang,<knowsLanguage>French_lang,<knowsLanguage>Italian_lang,<knowsLanguage>Catalan_lang,<nationality>Spain,	Barcelona
<gender>Male,	England
<gender>Female,<nationality>Austria,<age>119,<knowsLanguage>German_lang,	Vienna
<age>282,<gender>Male,	Braintree_u002C__Massachusetts
<award>Purple_Heart,<age>269,<gender>Male,	Newington_u002C__Connecticut
<age>203,<gender>Male,<nationality>United_States,	Giles_County_u002C__Tennessee
<age>199,<gender>Female,<nationality>United_States,	Pennsylvania
<age>217,<gender>Female,<knowsLanguage>Italian_lang,	Capannori
<age>384,<gender>Female,	Groningen
<age>581,<gender>Female,<knowsLanguage>German_lang,	Munich
<age>557,<gender>Female,<knowsLanguage>German_lang,	Marburg
<age>485,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Kassel
<age>522,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Marburg
<age>540,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Heidelberg
<age>228,<gender>Female,<nationality>Switzerland,	Brienz
<age>120,<gender>Female,	Vienna
<gender>Male,	Silvan_u002C__Diyarbakır
<age>131,<gender>Female,	Denver
<age>608,<gender>Female,	Worcestershire
<age>638,<gender>Female,	Berkeley_Castle
<age>209,<gender>Female,	Hartshead
<age>426,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Neumarkt_in_der_Oberpfalz
<age>394,<gender>Female,	England
<age>479,<gender>Female,	England
<age>229,<gender>Female,	London
<age>248,<gender>Female,	Moscow
<age>394,<gender>Female,	London
<age>360,<gender>Female,	Bretby
<age>401,<gender>Female,	Plymouth_Colony
<age>221,<gender>Female,	Waimea_u002C__Hawaii_County_u002C__Hawaii
<age>372,<gender>Female,	Lynn_u002C__Massachusetts
<age>271,<gender>Female,	Holyrood_Palace
<age>711,<gender>Female,	Badlesmere_u002C__Kent
<age>691,<gender>Female,	Carrickfergus_Castle
<age>697,<gender>Female,	Tower_of_London
<age>661,<gender>Female,	Burford_u002C__Shropshire
<age>452,<gender>Female,<nationality>Denmark,	Landskrona_Citadel
<age>2473,<gender>Female,	Attica
<age>118,<gender>Female,<nationality>United_States,	Chicago
<age>1139,<gender>Female,	Kingdom_of_Galicia
<alumniOf>University_of_Auckland,<age>98,<gender>Male,	Ōtāhuhu
<age>118,<gender>Female,	Krasne_u002C__Masovian_Voivodeship
<age>164,<gender>Female,	Berlin
<age>491,<gender>Female,	Szydłowiec
<age>644,<gender>Male,	Pisa
<age>40,<gender>Female,<nationality>Republic_of_Ireland,	Cork__u0028_city_u0029_
<age>228,<gender>Female,<nationality>United_States,	Austinville_u002C__Virginia
<age>65,<gender>Female,<knowsLanguage>English_lang,	Macclesfield
<award>Fellow_Of_The_Royal_Historical_Society_Q24659199,<age>168,<gender>Female,<knowsLanguage>English_lang,<memberOf>Royal_Historical_Society,	Westbourne_u002C__London
<age>1541,<gender>Male,	Datong
<age>2173,<gender>Female,	Suzhou
<age>2273,<gender>Female,	Suzhou
<gender>Female,	Taiyuan
<age>431,<gender>Female,	Haicheng_u002C__Liaoning
<age>1049,<gender>Female,	Taiyuan
<age>598,<gender>Female,	H_u1EA3_i_Châu_district
<gender>Female,	Suzhou
<age>888,<gender>Female,	Kaifeng
<age>594,<gender>Female,	Changping_District
<age>312,<gender>Female,	Beijing
<age>444,<gender>Female,	Shuntian_Prefecture
<age>1724,<gender>Female,	Suzhou
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>110,<gender>Male,<nationality>United_States,	Stadtlohn
<age>391,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Aurich
<age>594,<gender>Male,	Crown_of_Castile
<age>484,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Madrid
<age>50,<gender>Male,<nationality>United_States,	Highland_Park_u002C__New_Jersey
<age>1584,<gender>Female,	Ukraine
<alumniOf>Columbia_University,<alumniOf>Yale_University,<alumniOf>Lafayette_High_School__u0028_New_York_City_u0029_,<age>82,<gender>Male,<nationality>United_States,	Brooklyn
<alumniOf>Yale_University,<alumniOf>Cornell_University,<age>72,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Baltimore
<award>Iron_Cross_1St_Class_Q11353044,<award>Iron_Cross_2Nd_Class_Q11371757,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<award>Wound_Badge,<age>102,<gender>Male,	Krapkowice
<nationality>Austria,<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>103,<gender>Male,	Mariahof
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>109,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Germany
<age>116,<gender>Male,<knowsLanguage>German_lang,<memberOf>Nazi_Party,<nationality>Germany,	Berlin
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>104,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Schwarzenberg_u002C__Saxony
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>109,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Stade
<age>115,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Frankfurt__u0028_Oder_u0029_
<age>363,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Sønderborg
<age>134,<gender>Male,<knowsLanguage>English_lang,	Victoria__u0028_state_u0029_
<gender>Male,<worksFor>Texas_Ranger_Division,	San_Antonio
<age>80,<gender>Male,<nationality>United_States,	Brooklyn
<age>72,<gender>Male,<nationality>United_States,	Miami
<award>Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469,<age>109,<gender>Male,<knowsLanguage>Polish_lang,<nationality>Poland,	Słupsk
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>103,<gender>Male,	Schellweiler
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>109,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Hilden
<age>89,<gender>Male,	Hirschberg_u002C__Thuringia
<age>112,<gender>Male,<memberOf>Schutzstaffel,	Tuttlingen
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>110,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Heidenheim_an_der_Brenz
<alumniOf>Faculty_of_Political_Science_u002C__Ankara_University,<age>66,<gender>Male,<knowsLanguage>Turkish_lang,<nationality>Turkey,	Ankara
<gender>Female,	Kingdom_of_France
<gender>Male,	Moghulistan
<age>87,<gender>Female,	Turkey
<alumniOf>Indiana_University,<age>41,<gender>Female,	Istanbul
<age>62,<gender>Male,<knowsLanguage>Spanish_lang,	Mexico_City
<alumniOf>Harvard_University,<alumniOf>California_State_University_u002C__Fullerton,<alumniOf>Harvard_Extension_School,<alumniOf>Columbia_University_School_of_General_Studies,<age>46,<gender>Female,<nationality>United_States,	Townsend_u002C__Montana
<age>215,<gender>Male,<nationality>United_States,	Monticello
<age>188,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	Mobile_u002C__Alabama
<alumniOf>University_of_Michigan,<alumniOf>Ball_State_University,<alumniOf>Temple_University_Beasley_School_of_Law,<alumniOf>Taylor_University,<age>77,<gender>Male,<nationality>United_States,<worksFor>Taylor_University,<worksFor>Lancaster_Bible_College,	Hershey_u002C__Pennsylvania
<age>163,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Chambon-sur-Voueize
<age>146,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Courquetaine
<age>1735,<gender>Female,	Chalcedon
<age>2423,<gender>Female,<knowsLanguage>Ancient_Greek,	Athens
<age>286,<gender>Female,	Malta_u002C__Austria
<age>821,<gender>Female,<knowsLanguage>English_lang,<nationality>Wales,	Pembroke_u002C__Pembrokeshire
<age>182,<gender>Female,	Groveland_u002C__Illinois
<age>184,<gender>Female,<knowsLanguage>English_lang,	London
<age>1724,<gender>Male,	Thebes_u002C__Egypt
<age>899,<gender>Male,	Scotland
<age>1069,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Lorraine
<gender>Male,	Sonargaon
<age>217,<gender>Female,	Kawaihae_u002C__Hawaii
<age>1259,<gender>Female,	Ingelheim_am_Rhein
