sentences	sensitiveAttr
<Arrest_detain_or_charge_with_legal_action>Head_of_Government_(Mauritania),	<Indigenous_People_(United_Kingdom)>
<Arrest_detain_or_charge_with_legal_action>Men_(New_Zealand),<Impose_administrative_sanctions>New_Zealand,	<Cleric_(Pakistan)>
<Arrest_detain_or_charge_with_legal_action>Criminal_(Philippines),	<National_Police>
<Use_conventional_military_force>Men_(South_Africa),<Arrest_detain_or_charge_with_legal_action>Men_(South_Africa),<Occupy_territory>South_Africa,	<Romania>
<Investigate>Citizen_(Uganda),<Arrest_detain_or_charge_with_legal_action>Citizen_(Uganda),	<Priest_(Uganda)>
<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Military_Personnel_-_Special_(Afghanistan),	<Volvo>
<Use_tactics_of_violent_repression>Protester_(Yemen),	<Armed_Rebel_(Yemen)>
<Make_an_appeal_or_request>Lawmaker_(Holy_See_(Vatican_City_State)),	<South_Korea>
<Criticize_or_denounce>Citizen_(India),	<Education_(Greece)>
<Make_a_visit>China,	<Aam_Aadmi_Party>
<Protest_violently_riot>Other_Authorities_/_Officials_(Hong_Kong),	<China>
<Engage_in_diplomatic_cooperation>Sudan,<Host_a_visit>Head_of_Government_(Gambia),	<Abdel_Fattah_Al-Sisi>
<Consult>Paraguay,	<Mexico>
<Express_intent_to_meet_or_negotiate>Pedro_Joaquin_Coldwell,	<Other_Authorities_/_Officials_(Venezuela)>
<Make_a_visit>Afghanistan,	<Head_of_Government_(Greece)>
<Demand_diplomatic_cooperation_(such_as_policy_support)>Citizen_(India),	<Secretariat_(Egypt)>
<Consult>Media_(India),	<Civic_Group_(Kenya)>
<Make_optimistic_comment>China,	<Court_Judge_(Nigeria)>
<Consult>Education_Ministry_(Algeria),	<Media_Personnel_(United_States)>
<Arrest_detain_or_charge_with_legal_action>Media_Personnel_(Belarus),	<Police_(Israel)>
<Make_a_visit>Morocco,	<Government_(Sweden)>
<Praise_or_endorse>Sikh_Militant,	<Algirdas_Butkevičius>
<Consult>Barack_Obama,	<Nicos_Anastasiades>
<Express_intent_to_cooperate>Colombia,	<Guerrilla_(Cuba)>
<Appeal_for_diplomatic_cooperation_(such_as_policy_support)>Citizen_(Nigeria),	<Foreign_Affairs_(Syria)>
<Consult>Sergey_Viktorovich_Lavrov,	<Member_of_Parliament_(Ukraine)>
<Make_pessimistic_comment>Ireland,	<Raúl_Castro>
<Engage_in_negotiation>Chang_Wanquan,<Make_a_visit>China,	<Military_(Russia)>
<Express_intent_to_meet_or_negotiate>Saud_bin_Faisal_bin_Abdul-Aziz,<Express_intent_to_cooperate>John_Kerry,<Express_intent_to_meet_or_negotiate>John_Kerry,	<ITAR_TASS>
<Criticize_or_denounce>Daniel_Scioli,	<Cristina_Fernández_de_Kirchner>
<Criticize_or_denounce>Jitan_Ram_Manjhi,	<Tamerlan_Tsarnaev>
<Physically_assault>Citizen_(India),	<Raj_Thackeray>
<Express_intent_to_meet_or_negotiate>Qatar,	<Poland>
<Express_intent_to_cooperate>Japan,<Return_release_property>Japan,<Sign_formal_agreement>China,<Engage_in_negotiation>New_Zealand,<Consult>Head_of_Government_(Egypt),<Reject>Lawyer/Attorney_(South_Korea),	<North_Korea>
<Engage_in_judicial_cooperation>Morocco,	<Secret_Agent_(Russia)>
<Make_an_appeal_or_request>Protester_(Hong_Kong),	<Police_(Hong_Kong)>
<Demonstrate_or_rally>Mexico,	<Police_(Australia)>
<Host_a_visit>Joseph_Kony,	<Benazir_Bhutto>
<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Citizen_(Nigeria),	<Member_of_Parliament_(Ukraine)>
<Make_an_appeal_or_request>Citizen_(Nigeria),	<Xi_Jinping>
<Host_a_visit>Jens_Stoltenberg,<Consult>North_Atlantic_Treaty_Organization,	<Julie_Bishop>
<Consult>Head_of_Government_(Latvia),	<Court_Judge_(Lebanon)>
<Engage_in_diplomatic_cooperation>Angola,	<Government_(Ecuador)>
<Deny_responsibility>Government_(Nigeria),	<Foreign_Affairs_(Lebanon)>
<Express_intent_to_provide_economic_aid>Citizen_(Thailand),<Express_intent_to_cooperate_militarily>China,<Express_intent_to_cooperate>Vietnam,	<Cambodia>
<Praise_or_endorse>Vietnam,	<Military_Personnel_-_Special_(Nigeria)>
<Express_intent_to_meet_or_negotiate>Guinea,	<Armed_Gang_(Egypt)>
<Sign_formal_agreement>Sergei_Anatolievich_Storchak,	<Emilio_Pérez_Touriño>
<Praise_or_endorse>Other_Authorities_/_Officials_(Nigeria),<Make_pessimistic_comment>Military_Personnel_-_Special_(Afghanistan),<Impose_embargo_boycott_or_sanctions>Ali_Abdullah_Saleh,<Make_empathetic_comment>Citizen_(Nigeria),	<Sudan>
<Engage_in_negotiation>United_Arab_Emirates,<Demand>Citizen_(Kenya),<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Citizen_(Kenya),<Consult>Middle_East,	<William_Ruto>
<Consult>Foreign_Affairs_(Libya),	<Sudan>
<Sign_formal_agreement>Japan,<Return_release_person(s)>Qatar,<Host_a_visit>Uhuru_Muigai_Kenyatta,<Express_intent_to_release_persons_or_property>Qatar,<Engage_in_diplomatic_cooperation>Qatar,<Host_a_visit>Head_of_Government_(Palestinian_Territory_Occupied),<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Serbia,	<Raúl_Castro>
<Consult>Dimitrios_Avramopoulos,	<Coalition_of_the_Radical_Left>
<Praise_or_endorse>Arseniy_Yatsenyuk,	<Civil_Guard>
<Demand_change_in_leadership>Ministry_(Croatia),<Criticize_or_denounce>Government_(Croatia),	<Lawmaker_(Turkey)>
<Engage_in_negotiation>Klaus_Johannis,<Praise_or_endorse>Klaus_Johannis,<Make_a_visit>Romania,	<Romania>
<Consult>Edgars_Rinkevics,	<Government_Official_(Afghanistan)>
<Engage_in_diplomatic_cooperation>Thailand,	<Police_(Indonesia)>
<Consult>Ruben_Dario_Alzate,	<Fiji>
<Criticize_or_denounce>Federica_Mogherini,	<Benjamin_Netanyahu>
<Accuse>Citizen_(Kenya),	<Government_(Kenya)>
<Make_a_visit>Fiji,<Express_intent_to_meet_or_negotiate>Cristina_Fernández_de_Kirchner,<Praise_or_endorse>Malaysia,<Consult>Head_of_Government_(China),<Praise_or_endorse>Barack_Obama,<Sign_formal_agreement>Barack_Obama,<Consult>Kim_Jong-Un,<Host_a_visit>Niue,<Consult>Gen_Prayut_Chan-o-cha,<Make_a_visit>Tajikistan,<Express_intent_to_meet_or_negotiate>New_Zealand,<Express_intent_to_settle_dispute>Barack_Obama,	<China>
<Express_intent_to_meet_or_negotiate>Mexico,	<China>
