sentences	sensitiveAttr
<Praise_or_endorse>Military_Personnel_-_Special_(Tunisia),	<Kisii>
<Sign_formal_agreement>Cambodia,<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>China,	<Al_Arabiya>
<Consult>Kim_Yong_Il,	<Farm_Worker_(Nigeria)>
<Make_an_appeal_or_request>Other_Authorities_/_Officials_(Russia),	<ITAR_TASS>
<Accuse>John_Kerry,	<Military_Personnel_(Libya)>
<Make_a_visit>Iran,	<Murtala_Nyako>
<Make_a_visit>Iran,<Consult>Adli_Mansour,	<Party_Member_(Afghanistan)>
<Praise_or_endorse>Kevin_Rudd,	<Police_(Australia)>
<Ease_administrative_sanctions>Protester_(Turkey),	<Efkan_Ala>
<Praise_or_endorse>Awami_(People's)_League,	<Military_(Mexico)>
<Express_intent_to_provide_economic_aid>Student_(Iraq),	<Government_(Bahamas)>
<Make_empathetic_comment>Armenia,	<Rupiah_Banda>
<Retreat_or_surrender_militarily>Other_Authorities_/_Officials_(Venezuela),	<Civil_Guard>
<Make_an_appeal_or_request>Citizen_(Australia),	<Employee_(Kenya)>
<Express_intent_to_meet_or_negotiate>Xi_Jinping,<Consult>Ma_Ying_Jeou,	<Employee_(India)>
<Appeal_for_policy_change>Other_Authorities_/_Officials_(China),	<China>
<Express_intent_to_meet_or_negotiate>South_Korea,<Appeal_for_diplomatic_cooperation_(such_as_policy_support)>North_Korea,	<China>
<Praise_or_endorse>Citizen_(Nigeria),	<Oman>
<Consult>Court_Judge_(India),	<François_Hollande>
<Host_a_visit>Zhang_Dejiang,<Make_a_visit>China,	<Media_(Saudi_Arabia)>
<Consult>Abdullah_Gül,<Consult>Justice_and_Development_Party,<Criticize_or_denounce>Justice_and_Development_Party,	<Business_(South_Korea)>
<Make_a_visit>China,	<China>
<Make_a_visit>Iran,	<Iran>
<Host_a_visit>Bahrain,<Host_a_visit>Barack_Obama,<Arrest_detain_or_charge_with_legal_action>Men_(Malaysia),	<Armed_Rebel_(Ukraine)>
<Consult>Will_Hodgman,	<Police_(Australia)>
<Consult>Gilgit–Baltistan,<Make_optimistic_comment>China,	<Media_(Pakistan)>
<Make_an_appeal_or_request>Indigenous_People_(India),	<Haiti>
<Criticize_or_denounce>John_Kerry,<Praise_or_endorse>France,	<Iran>
<Host_a_visit>John_Kerry,	<Government_(Venezuela)>
<Criticize_or_denounce>Nuri_al-Maliki,	<Iraq>
<Host_a_visit>Special_Rapporteurs_of_the_United_Nations,	<Criminal_(Jamaica)>
<Accuse>Citizen_(India),<Consult>Member_of_Parliament_(India),	<Fidesz>
<Consult>Imran_Khan,<Discuss_by_telephone>Media_Personnel_(Pakistan),	<Mauritania>
<Engage_in_symbolic_act>Men_(Philippines),	<Head_of_Government_(Ukraine)>
<Praise_or_endorse>Protester_(Thailand),	<Military_(Philippines)>
<Consult>Evo_Morales,	<Criminal_(Kosovo)>
<Consult>John_Kerry,	<Naval_(China)>
<Praise_or_endorse>International_Monetary_Fund,	<Armed_Rebel_(Mali)>
<Make_an_appeal_or_request>Protester_(Ukraine),	<Main_Opposition_(Turkey)>
<Consider_policy_option>Iran,	<Iran>
<Reject>Citizen_(Nigeria),	<City_Mayor_(New_Zealand)>
<Praise_or_endorse>Iran,	<Office_of_the_United_Nations_High_Commissioner_for_Human_Rights>
<Praise_or_endorse>Iran,	<South_Korea>
<Reduce_relations>Citizen_(India),<Investigate>Citizen_(India),	<Head_of_Government_(India)>
<Consult>Party_Member_(Iran),	<Ministry_(Iran)>
<Praise_or_endorse>Police_(Jordan),	<Police_(Jordan)>
<Make_an_appeal_or_request>Ombudsman_(Thailand),	<Congress_(Philippines)>
<Yield>South_Africa,<Reject>Men_(South_Africa),	<South_Africa>
<Arrest_detain_or_charge_with_legal_action>Joaquim_Barbosa,	<Education_Ministry_(France)>
<Sexually_assault>Santhal_Tribe,<Use_unconventional_violence>Women_(Denmark),	<South_Sudan>
<Reject>African_Christian_Democratic_Party,<Use_unconventional_violence>Police_(South_Africa),<Demand_economic_aid>Police_(South_Africa),	<Businessperson_(Turkey)>
<Use_unconventional_violence>Lee_Rigby,	<Michael_Sata>
<Host_a_visit>Japan_Self-Defense_Forces,<Arrest_detain_or_charge_with_legal_action>Sinaloa_Cartel,<Reject>Government_(Mexico),<Arrest_detain_or_charge_with_legal_action>Drug_Gang_(Mexico),	<Indigenous_People_(India)>
<Praise_or_endorse>Chishimba_Kambwili,	<Court_Judge_(Iraq)>
<Make_an_appeal_or_request>Foreign_Affairs_(United_States),<Host_a_visit>John_Kerry,<Host_a_visit>Benjamin_Netanyahu,	<United_Arab_Emirates>
<Conduct_suicide_car_or_other_non-military_bombing>Iraq,	<Military_Personnel_-_Special_(Nigeria)>
<Make_an_appeal_or_request>Citizen_(India),	<James_Wani_Igga>
<Threaten>Citizen_(United_Kingdom),	<Government_(Ecuador)>
<Mobilize_or_increase_armed_forces>Congo,<Declare_truce_ceasefire>African_Union,	<Military_(Central_African_Republic)>
<Mobilize_or_increase_armed_forces>Mexico,	<Insurgent_(Thailand)>
<Arrest_detain_or_charge_with_legal_action>Moro_Islamic_Liberation_Front,	<Criminal_(Philippines)>
<fight_with_small_arms_and_light_weapons>Men_(Russia),	<Nationalist_Movement_Party>
<Occupy_territory>South_Sudan,	<Imad_Mugniyah>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Cote_d'Ivoire),	<Media_(Africa)>
<Threaten>Citizen_(India),	<Dalbir_Singh>
<Make_an_appeal_or_request>Armed_Forces_of_Sao_Tome_and_Principe,	<Ministry_(Croatia)>
<Arrest_detain_or_charge_with_legal_action>Citizen_(India),<Use_conventional_military_force>Terrorist_(Boko_Haram),	<Sergey_Viktorovich_Lavrov>
<Use_conventional_military_force>Myanmar,	<Head_of_Government_(Greece)>
<Express_intent_to_meet_or_negotiate>China,<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Islam_Karimov,	<Jan_Kohout>
<Investigate>Government_(Belgium),	<Government_Official_(Afghanistan)>
<Criticize_or_denounce>Public_Prosecutor_(Brazil),	<Fumio_Kishida>
<Consult>Milos_Zeman,	<Mustafa_Dzhemilev>
<Make_a_visit>Ethiopia,	<Western_Sahara>
<Consult>Omar_Abdullah,	<Hamas>
<Consult>France,<Make_optimistic_comment>Iran,<Praise_or_endorse>Mohammad_Javad_Zarif,	<Mehr_News_Agency>
<Make_pessimistic_comment>Citizen_(Nigeria),<Host_a_visit>Attahiru_Dalhatu_Bafarawa,	<Other_Authorities_/_Officials_(Nigeria)>
<Make_an_appeal_or_request>Women_(Senegal),	<Foreign_Affairs_(Honduras)>
<Make_an_appeal_or_request>Police_(South_Africa),	<South_Africa>
<Praise_or_endorse>Government_(Sudan),	<Government_(Sudan)>
<Engage_in_negotiation>Defense_/_Security_Ministry_(China),	<Employee_(Philippines)>
<Make_an_appeal_or_request>Head_of_Government_(Mauritania),	<Militia_(Kenya)>
<Make_a_visit>Iran,	<James_Ongwae>
<Reject>Cabinet_/_Council_of_Ministers_/_Advisors_(United_States),<Consult>Ministry_(Iran),<Consult>Sebastian_Kurz,<Consult>Adil_Abdul-Mahdi,<Consult>Pier_Ferdinando_Casini,<Consult>Foreign_Affairs_(Latvia),<Host_a_visit>Sergey_Viktorovich_Lavrov,<Make_a_visit>Gurbanguly_Berdymukhammedov,<Consult>Other_Authorities_/_Officials_(Russia),<Consult>Head_of_Government_(Turkmenistan),<Make_empathetic_comment>Iran,	<Iran>
<Consult>Ashraf_Ghani_Ahmadzai,	<Afghanistan>
<Demand>Media_(Liberia),	<North_Atlantic_Treaty_Organization>
<Host_a_visit>Middle_East,<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Iran,	<Tamerlan_Tsarnaev>
<Make_an_appeal_or_request>Morgan_Tsvangirai,	<Government_(Ecuador)>
<Praise_or_endorse>Adebisi_Akande,	<Air_Force_(Iraq)>
<Make_an_appeal_or_request>Citizen_(Nigeria),	<Lawyer/Attorney_(Czech_Republic)>
<Engage_in_symbolic_act>Citizen_(Nigeria),	<Sheikh_Ali_Salman>
<Demand>North_Korea,<Sign_formal_agreement>Malaysia,	<Police_(United_States)>
<Consider_policy_option>Military_(Lebanon),	<Iran>
<Consult>John_Kerry,	<Simon_Khaya_Moyo>
<Reject>Iran,<Meet_at_a_'third'_location>John_Kerry,	<Armed_Gang_(United_States)>
<Use_unconventional_violence>National_Anti-Corruption_Commission_(Thailand),	<Liberal_Party_(Canada)>
<Torture>Asylum_Seeker_(Indonesia),	<Militant_(Taliban)>
<Consult>Vietnam,	<Vietnam>
<Make_a_visit>Mohamed_Ould_Abdel_Aziz,	<Middle_East>
<Make_an_appeal_or_request>Assemblies_(Nigeria),	<Government_(South_Africa)>
<Engage_in_negotiation>Barack_Obama,<Consult>Barack_Obama,	<Mahinda_Rajapaksa>
<Make_pessimistic_comment>Catherine_Ashton,<Make_a_visit>Romania,<Use_conventional_military_force>Islamic_Extremist_Group_(Afghanistan),	<Military_(Russia)>
<Engage_in_diplomatic_cooperation>South_Korea,<Host_a_visit>China,<Demand>Iran,<Praise_or_endorse>Kim_Jong-Un,<Host_a_visit>Foreign_Affairs_(United_States),<Host_a_visit>Military_Personnel_(South_Korea),<Host_a_visit>Kim_Jong-Un,	<South_Korea>
<Accuse>Legislature_(Iraq),<Consult>Ministry_(Russia),	<Iraq>
<Demonstrate_or_rally>Healthcare_Facility_(Venezuela),	<François_Hollande>
<Consult>Royal_Administration_(Nigeria),	<Sule_Lamido>
<Engage_in_diplomatic_cooperation>Iran,	<Poland>
<Decline_comment>Media_(India),	<Muhammadu_Buhari>
<Use_unconventional_violence>Kiev_police,	<Ethiopia>
<Praise_or_endorse>Leopoldo_López,	<Defense_/_Security_Ministry_(South_Sudan)>
<Meet_at_a_'third'_location>Nabih_Berri,<Make_a_visit>Morocco,	<Muhammadu_Buhari>
<Impose_restrictions_on_political_freedoms>China,	<Provincial_Officials_(China)>
<Consult>Domestic_Affairs_(Greece),	<Liberals_(Canada)>
<Confiscate_property>Tanzania,	<Raúl_Castro>
<Arrest_detain_or_charge_with_legal_action>Yamoussa_Camara,	<People_Associated_with_the_Opposition_(Albania)>
<Express_intent_to_release_persons_or_property>Citizen_(Mauritania),	<Mohamed_Ould_Abdel_Aziz>
<Investigate>Military_Personnel_-_Special_(Mexico),	<Héctor_Beltrán_Leyva>
<Appeal_for_diplomatic_cooperation_(such_as_policy_support)>Citizen_(Nigeria),	<Government_(Nigeria)>
<Investigate>Criminal_(Somalia),	<National_Council_for_Peace_and_Order_of_Thailand>
<Impose_administrative_sanctions>Infosys,	<Foreign_Affairs_(India)>
<Express_intent_to_cooperate>Citizen_(Venezuela),<Arrest_detain_or_charge_with_legal_action>Leopoldo_López,	<Social_Democratic_Union>
<Consult>Milos_Zeman,	<Nurse_(United_States)>
<Consult>Employee_(India),	<Police_(United_States)>
<Accuse>People_Associated_with_the_Opposition_(Ukraine),	<City_Mayor_(Ukraine)>
<Consult>Anders_Borg,	<Associated_Press>
<Consult>Jacob_J._Lew,	<Portugal>
<Consult>Nationalist_Movement_Party,	<Attacker_(Palestinian_Territory_Occupied)>
<Consult>Catherine_Ashton,<Reject>Verkhovna_Rada,	<Abdel_Fattah_Al-Sisi>
<Make_an_appeal_or_request>China,	<Medical_Personnel_(Switzerland)>
<Host_a_visit>Jonathan_Greenert,<Criticize_or_denounce>China,<Engage_in_negotiation>South_Korea,<Arrest_detain_or_charge_with_legal_action>Secret_Agent_(Philippines),<Arrest_detain_or_charge_with_legal_action>Criminal_(Philippines),	<China>
<Make_an_appeal_or_request>Military_(Vietnam),	<Vietnam>
<Consult>France,<Express_intent_to_meet_or_negotiate>France,	<Kazakhstan>
<Express_intent_to_meet_or_negotiate>Citizen_(Australia),<fight_with_small_arms_and_light_weapons>Citizen_(Australia),<Confiscate_property>Citizen_(Australia),<Accuse>Criminal_(Australia),	<Sue-Ellen_Kovack>
<Use_conventional_military_force>Employee_(Bosnia_and_Herzegovina),	<Justicialist_Party>
<Arrest_detain_or_charge_with_legal_action>Women_(Burundi),	<Fula_people>
<Use_conventional_military_force>Cambodia,	<Media_(Saudi_Arabia)>
<Mobilize_or_increase_police_power>Canada,	<Canadian_Armed_Forces>
<Investigate>People_Associated_with_the_Opposition_(Croatian_Democratic_Union),<Express_accord>Mladen_Bajić,	<Criminal_(Mexico)>
<Use_tactics_of_violent_repression>Protester_(Egypt),<Praise_or_endorse>Company_-_Owner_or_Operator_(Egypt),	<Agence_France-Presse>
<Use_tactics_of_violent_repression>Citizen_(Greece),	<Education_(Greece)>
<Arrest_detain_or_charge_with_legal_action>Women_(Hong_Kong),	<Protester_(Hong_Kong)>
<Arrest_detain_or_charge_with_legal_action>Children_(Israel),	<Republican_People's_Party>
<Use_conventional_military_force>Men_(Kenya),<Reject>Citizen_(Kenya),<Arrest_detain_or_charge_with_legal_action>Men_(Kenya),	<Immigrants_(Ethiopia)>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Kyrgyzstan),	<Armed_Band_(Afghanistan)>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Namibia),	<Business_(New_Zealand)>
<Engage_in_negotiation>Scotland_Yard,	<Fighter_Bomber_(Iran)>
<Arrest_detain_or_charge_with_legal_action>Employee_(Saudi_Arabia),<Use_conventional_military_force>Citizen_(Saudi_Arabia),	<Armed_Gang_(Saudi_Arabia)>
<fight_with_small_arms_and_light_weapons>Citizen_(Sudan),	<Dmitry_Anatolyevich_Medvedev>
<Physically_assault>Protester_(Ukraine),<Arrest_detain_or_charge_with_legal_action>Citizen_(Georgia),<Criticize_or_denounce>Protester_(Ukraine),<Use_conventional_military_force>Protester_(Ukraine),<Consult>Protester_(Ukraine),<Praise_or_endorse>European_Parliament,<Use_tactics_of_violent_repression>Protester_(Ukraine),<Praise_or_endorse>Svoboda,	<Protester_(Ukraine)>
<fight_with_small_arms_and_light_weapons>Tamerlan_Tsarnaev,<fight_with_small_arms_and_light_weapons>Citizen_(United_Kingdom),	<Volvo>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Yemen),	<Armed_Rebel_(Yemen)>
<Consult>Barack_Obama,	<South_Korea>
<Host_a_visit>Umar_al_Bashir,	<Daily_Monitor>
<Praise_or_endorse>Abdel_Fattah_Al-Sisi,	<National_Police>
<Consult>Prajin_Jantong,	<Insurgent_(Thailand)>
<Consult>Radio_France_Internationale,<Accuse>Madagascar,	<Defense_/_Security_Ministry_(Azerbaijan)>
<Provide_humanitarian_aid>Boko_Haram,	<Business_(Russia)>
<Obstruct_passage_block>Afghanistan,	<Police_(Jamaica)>
<Protest_violently_riot>Police_(Bosnia_and_Herzegovina),	<Police_(Egypt)>
<Protest_violently_riot>Police_(Egypt),	<Pope_Francis>
<Consult>Tokon_Mamytov,	<Algirdas_Butkevičius>
<Demonstrate_or_rally>Political_Parties_(Pakistan),	<Guerrilla_(Revolutionary_Armed_Forces_of_Colombia)>
<Obstruct_passage_block>Thailand,<Reduce_or_stop_humanitarian_assistance>Thailand,<Protest_violently_riot>Thailand,<Impose_restrictions_on_political_freedoms>Thailand,<Demand>Citizen_(Thailand),<Demand_change_in_leadership>Citizen_(Thailand),<Ease_military_blockade>Thailand,	<Thaksin_Shinawatra>
<Obstruct_passage_block>Justice_Department/Ministery_(Ukraine),<Defy_norms_law>Police_(Ukraine),<Demonstrate_or_rally>Police_(Ukraine),<Protest_violently_riot>Police_(Ukraine),<Obstruct_passage_block>Party_of_Regions,	<Secret_Agent_(Russia)>
<Demonstrate_or_rally>Police_(Yemen),	<Sikh_(India)>
<Praise_or_endorse>Ministry_(Brazil),	<Hubert_Alexander_Ingraham>
<Criticize_or_denounce>Morocco,	<Criminal_(Australia)>
<Engage_in_negotiation>Ramalinga_Reddy,	<National_Alliance_(Iraq)>
<Host_a_visit>Ibrahim_Boubacar_Keïta,<Praise_or_endorse>National_Coalition_for_Syrian_Revolutionary_and_Opposition_Forces,<Engage_in_diplomatic_cooperation>Ireland,	<Abdel_Fattah_Al-Sisi>
<Threaten>Citizen_(India),	<Secretariat_(Egypt)>
<Praise_or_endorse>Pervez_Musharraf,	<Pavel_Gubarev>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Bangladesh),	<Criminal_(Jamaica)>
<Praise_or_endorse>Government_(Nigeria),	<Government_(Nigeria)>
<Make_an_appeal_or_request>Military_(Myanmar),	<Barack_Obama>
<Give_ultimatum>Party_of_Regions,	<Ethiopia>
<Reduce_relations>Kristiina_Ojuland,	<Media_Personnel_(Thailand)>
<Express_intent_to_meet_or_negotiate>Ethiopia,<Demonstrate_or_rally>Ethiopia,	<Mustafa_Dzhemilev>
<Consult>Government_(Syria),	<Military_(Vietnam)>
<Express_intent_to_meet_or_negotiate>Nationalist_Movement_Party,	<Antonio_Guerrero_Rodríguez>
<Threaten>Reserve_Personnel_(China),<Provide_humanitarian_aid>Fishermen_(Japan),	<China>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Kyrgyzstan),	<Government_Official_(Afghanistan)>
<Consult>Mohammad_Javad_Zarif,	<Kuwait>
<Sign_formal_agreement>Louise_Mushikiwabo,	<Lawyer/Attorney_(Belgium)>
<Use_unconventional_violence>Uganda_People's_Defence_Force,	<Umar_al_Bashir>
<Host_a_visit>Evangelos_Venizelos,<Host_a_visit>China,<Host_a_visit>Victoria_Nuland,	<Austria_Press_Agency>
<Praise_or_endorse>Head_of_Government_(Egypt),	<South_Korea>
<Engage_in_symbolic_act>Waseda_University,	<Nicos_Anastasiades>
<Host_a_visit>Transparency_International,	<Police_(Australia)>
<Make_an_appeal_or_request>North_Korea,	<South_Korea>
<Consult>Abdel_Fattah_Al-Sisi,	<UN_Security_Council>
<Praise_or_endorse>Activist_(Western_Sahara),	<Armenia>
<Criticize_or_denounce>People_Associated_with_the_Opposition_(National_Coalition_for_Syrian_Revolutionary_and_Opposition_Forces),	<Lawyer/Attorney_(Colombia)>
<Consult>John_Kerry,<Engage_in_negotiation>John_Kerry,<Consult>Kapil_Sibal,<Consult>Cabinet_/_Council_of_Ministers_/_Advisors_(United_States),	<Election_Commission_(India)>
<Make_a_visit>China,	<Member_of_Parliament_(Ukraine)>
<Rally_opposition_against>Military_Personnel_(Afghanistan),<Engage_in_negotiation>Military_Personnel_-_Special_(United_States),	<Afghanistan>
<Consult>Mohammad_Javad_Zarif,	<Head_of_Government_(India)>
<Arrest_detain_or_charge_with_legal_action>Criminal_(Philippines),	<Joaquim_Barbosa>
<Accuse>Citizen_(United_Kingdom),	<Civic_Group_(Argentina)>
<Host_a_visit>Food_and_Agriculture_Organization,<Host_a_visit>Vesna_Pusić,	<International_Monetary_Fund>
<Consult>Abdel_Fattah_Al-Sisi,	<Military_(Russia)>
<Engage_in_negotiation>Mohammad_Javad_Zarif,<Consult>Sabah_Khaled_Al-Hamad_Al-Sabah,<Consult>Mohammad_Javad_Zarif,<Praise_or_endorse>John_Kerry,<Express_intent_to_meet_or_negotiate>Børge_Brende,<Express_intent_to_meet_or_negotiate>North_Atlantic_Treaty_Organization,<Make_an_appeal_or_request>France,<Consult>Foreign_Affairs_(United_States),<Express_intent_to_meet_or_negotiate>Foreign_Affairs_(Russia),	<ITAR_TASS>
<Make_a_visit>South_Sudan,	<Police_(United_States)>
<Consult>Marwan_Charbel,	<Franklin_Drilon>
<Reject>Bangladesh_Nationalist_Party,<Make_an_appeal_or_request>Bangladesh_Nationalist_Party,<Consult>Abdul_Hamid,<Praise_or_endorse>Citizen_(Bangladesh),<Make_an_appeal_or_request>North_Korea,	<Member_of_Parliament_(Bangladesh)>
<Consult>Barack_Obama,	<Pope_Francis>
<Consult>Bahrain,	<Poland>
<Consult>Company_-_Owner_or_Operator_(Italy),	<Defense_/_Security_Ministry_(Nigeria)>
<Make_an_appeal_or_request>Ministry_(South_Africa),<Arrest_detain_or_charge_with_legal_action>Police_(South_Africa),<Ease_administrative_sanctions>Julius_Malema,	<China>
<Reject>North_Korea,<Engage_in_diplomatic_cooperation>Iran,<Engage_in_negotiation>North_Korea,<Host_a_visit>John_Kerry,<Praise_or_endorse>Legislature_(United_States),<Criticize_or_denounce>Party_Member_(Japan),<Sign_formal_agreement>North_Korea,<Engage_in_diplomatic_cooperation>North_Korea,	<North_Korea>
<Make_an_appeal_or_request>Riek_Machar,<Host_a_visit>Daily_Monitor,<Host_a_visit>Uhuru_Muigai_Kenyatta,<Express_intent_to_cooperate>Sudan,<Reduce_or_break_diplomatic_relations>Sudan,	<Riek_Machar>
<Provide_humanitarian_aid>Citizen_(Nigeria),	<Militia_(Kenya)>
<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Chen_Deming,	<Owen_Ellington>
<Use_unconventional_violence>Police_(Cote_d'Ivoire),	<Court_Judge_(Lebanon)>
<Use_unconventional_violence>Police_(Kosovo),	<Business_(Peru)>
<Criticize_or_denounce>Thailand,	<Medical_Personnel_(Switzerland)>
<Criticize_or_denounce>Citizen_(Venezuela),<Demonstrate_or_rally>Government_(Venezuela),	<Kivutha_Kibwana>
<Provide_humanitarian_aid>Citizen_(Sudan),<Arrest_detain_or_charge_with_legal_action>Criminal_(Central_African_Republic),<Host_a_visit>Iraq,<Praise_or_endorse>South_Sudan,<Host_a_visit>Agence_France-Presse,	<Benazir_Bhutto>
<Use_conventional_military_force>South_Sudan,	<Armenia>
<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Afghanistan,<Sign_formal_agreement>Iran,	<Turkish_Airlines>
<Arrest_detain_or_charge_with_legal_action>Monastery_(Thailand),	<Cambodia>
<Consult>Business_(Netherlands),	<Independence_Party>
<Make_an_appeal_or_request>Citizen_(Kyrgyzstan),	<China>
<Criticize_or_denounce>Foreign_Affairs_(United_States),	<Maldives>
<Praise_or_endorse>Head_of_Government_(Egypt),	<Armed_Gang_(Egypt)>
<Consult>Thongsing_Thammavong,	<Other_Authorities_/_Officials_(Switzerland)>
<Make_a_visit>France,	<Employee_(Kuwait)>
<Accuse_of_crime_corruption>Oluṣẹgun_Ọbasanjọ,	<Oluṣẹgun_Ọbasanjọ>
<Provide_humanitarian_aid>Citizen_(Turkey),	<Police_(Indonesia)>
<Engage_in_negotiation>Royal_Administration_(Saudi_Arabia),	<Treasury/Finance_Ministry_(Czech_Republic)>
<Praise_or_endorse>South_Sudan,<Express_intent_to_meet_or_negotiate>Iran,	<Sudan>
<Provide_aid>Government_(Kenya),	<Political_Parties_(Fiji)>
<Express_intent_to_meet_or_negotiate>Philippines,	<Student_(Hong_Kong)>
<Mobilize_or_increase_armed_forces>South_Sudan,	<Thief_(India)>
<Appeal_for_diplomatic_cooperation_(such_as_policy_support)>Lawmaker_(Central_African_Republic),	<National_Youth_Service>
<Make_a_visit>Congo,<Make_a_visit>Popular_Congress,	<Sudan>
<Sign_formal_agreement>Iran,<Consult>High_Ranking_Military_Personnel_(United_Arab_Emirates),	<Raúl_Castro>
<Consult>Christiana_Anyanwu,	<Independence_Party>
<Praise_or_endorse>Indigenous_People_(India),	<Guinea>
<Discuss_by_telephone>Simonetta_Sommaruga,	<Civic_Group_(Croatia)>
<Make_an_appeal_or_request>Kim_Jong-Un,	<Arnaud_Montebourg>
<Consult>Victoria_Nuland,<Make_an_appeal_or_request>Ministry_(Romania),	<Romania>
<Sign_formal_agreement>Barack_Obama,	<Police_(Indonesia)>
<Criticize_or_denounce>Citizen_(India),	<Protester_(Hong_Kong)>
<Demonstrate_or_rally>Thailand,	<Military_(Mali)>
<Make_an_appeal_or_request>Party_Member_(Taiwan),	<Government_(Kenya)>
<Make_an_appeal_or_request>Head_of_Government_(Ukraine),<Consult>Government_Official_(United_States),<Consult>John_Kerry,	<Yulia_Tymoshenko>
<Consult>Ma_Ying_Jeou,<Consult>John_Kerry,<Consult>Milos_Zeman,<Consult>Evo_Morales,	<China>
<Sign_formal_agreement>Yasir_Arafat,	<Court_Judge_(Mexico)>
<Criticize_or_denounce>Minister_Patnaik,	<Aam_Aadmi_Party>
<Engage_in_symbolic_act>Religion_(China),	<Xi_Jinping>
<Consult>Arseniy_Yatsenyuk,<Express_intent_to_cooperate>Angela_Merkel,	<Armed_Gang_(Lebanon)>
<Consult>John_Brennan,	<Head_of_Government_(Latvia)>
<Make_a_visit>Viktor_Orban,	<China>
