sentences	sensitiveAttr
<Impose_embargo_boycott_or_sanctions>Iran,<Make_an_appeal_or_request>South_Sudan,<Make_an_appeal_or_request>Sudan,	<Sudan>
<Engage_in_negotiation>Police_(Kenya),	<William_Ruto>
<Consult>Ministry_(Tanzania),	<Sudan>
<Appeal_for_humanitarian_aid>Other_Authorities_/_Officials_(Turkey),	<National_Coalition_for_Syrian_Revolutionary_and_Opposition_Forces>
<Criticize_or_denounce>Miro_Cerar,	<Other_Authorities_/_Officials_(Switzerland)>
<Host_a_visit>United_Russia,<Express_intent_to_cooperate_economically>Business_(Iran),<Engage_in_diplomatic_cooperation>Laos,<Sign_formal_agreement>Industrial_/_Textiles_/_Mining_Ministry_(Vietnam),	<Police_(Indonesia)>
<Engage_in_negotiation>Erste_Bank,	<Student_(South_Korea)>
<Make_an_appeal_or_request>Other_Authorities_/_Officials_(Democratic_Republic_of_Congo),	<Al_Arabiya>
<Make_an_appeal_or_request>Business_(Iran),	<Guerrilla_(Revolutionary_Armed_Forces_of_Colombia)>
<Host_a_visit>Head_of_Government_(South_Korea),	<China>
<Accuse>Government_(United_States),	<Foreign_Affairs_(India)>
<Consult>Legislature_(Turkey),	<Tamerlan_Tsarnaev>
<Reject>Al-Shabaab,	<Sikh_(India)>
<Consult>Michael_D._Higgins,<Make_a_visit>Head_of_Government_(Egypt),	<China>
<Engage_in_diplomatic_cooperation>Abu_Musab_al-Zarqawi,	<Police_(Dominican_Republic)>
<Criticize_or_denounce>Israeli_Defense_Forces,	<Militant_(Ukraine)>
