sentences	sensitiveAttr
<Consult>Iran,<Make_a_visit>Afghanistan,	<Government_(Nepal)>
<Accuse>South_Korea,<Reject_proposal_to_meet_discuss_or_negotiate>China,	<North_Korea>
<Consult>Juan_Carlos_I,<Host_a_visit>Hisham_Zaazou,<Host_a_visit>Abdullah_Gül,<Host_a_visit>Fayez_Tarawneh,<Reduce_or_break_diplomatic_relations>Qatar,<Host_a_visit>Umar_al_Bashir,	<Pavel_Gubarev>
<Consult>Businessperson_(Tunisia),	<Kisii>
<Consult>Thailand,	<Al_Arabiya>
<Accuse>Government_(Argentina),	<Cristina_Fernández_de_Kirchner>
<Engage_in_diplomatic_cooperation>Hezbollah,<Consult>Legislature_(Lebanon),	<Foreign_Affairs_(Russia)>
<Appeal_for_intelligence>Lawyer/Attorney_(Russia),	<ITAR_TASS>
<Express_intent_to_meet_or_negotiate>Iran,	<South_Sudan>
<Investigate>Veterans_(United_Kingdom),	<Party_Member_(Afghanistan)>
<Demonstrate_or_rally>Michael_Sata,	<Foreign_Affairs_(Syria)>
<Investigate>Detainee_(Argentina),	<Criminal_(Argentina)>
<Impose_restrictions_on_political_freedoms>Citizen_(Australia),<Accuse>Police_(Australia),	<Police_(Australia)>
<Discuss_by_telephone>Associated_Press,	<Criminal_(Australia)>
<Share_intelligence_or_information>Other_Authorities_/_Officials_(Egypt),	<Medical_Personnel_(Switzerland)>
<Make_an_appeal_or_request>Government_(Kenya),<Demand>Citizen_(Kenya),	<Uhuru>
<Investigate_crime_corruption>Court_Judge_(Romania),	<Ogbeni_Rauf_Aregbesola>
<Accuse_of_crime_corruption>Bureaucrat_(Turkey),	<Efkan_Ala>
<Threaten>Citizen_(United_Kingdom),<Arrest_detain_or_charge_with_legal_action>Military_(United_Kingdom),<Accuse>Men_(United_Kingdom),	<Frank_Bainimarama>
<Engage_in_symbolic_act>Citizen_(Germany),	<Justice_Department/Ministery_(Philippines)>
<Demand>Citizen_(Venezuela),	<Civil_Guard>
<Make_an_appeal_or_request>Citizen_(India),	<Employee_(India)>
<Make_optimistic_comment>Gina_McCarthy,<Express_intent_to_cooperate>Kuomintang,	<China>
<Express_intent_to_meet_or_negotiate>International_Monetary_Fund,<Praise_or_endorse>Medical_Personnel_(Madagascar),	<Nestor_Kirchner>
<Criticize_or_denounce>Antonis_Samaras,	<Head_of_Government_(Greece)>
<Accuse>Justice_and_Development_Party,	<Business_(South_Korea)>
<Engage_in_diplomatic_cooperation>Philippines,<Appeal_for_intelligence>China,<Engage_in_material_cooperation>Police_(United_States),	<Armed_Rebel_(Ukraine)>
<Express_intent_to_cooperate>Japan,	<Afghanistan>
<Demand>Government_(Nigeria),	<Immigrants_(Ethiopia)>
<Express_intent_to_meet_or_negotiate>France,	<Government_(Ecuador)>
<Consult>UN_Security_Council,	<Congo>
<Arrest_detain_or_charge_with_legal_action>Police_(Mauritania),	<Criminal_(Jamaica)>
<Arrest_detain_or_charge_with_legal_action>Criminal_(Mauritius),	<Ri_Su_Yong>
<Consult>Police_(Kenya),	<Businessperson_(Kenya)>
<Consult>Justicialist_Party,	<Criminal_(Argentina)>
<Praise_or_endorse>International_Monetary_Fund,	<France>
<Make_an_appeal_or_request>Citizen_(India),<Consult>Medical_Association_(India),	<Justice_Department/Ministery_(India)>
<Praise_or_endorse>Prabowo_Subianto,	<Jean-Yves_Le_Drian>
<Host_a_visit>Abdullah_bin_Nasser_bin_Khalifa_Al-Thani,	<Ministry_(Nigeria)>
<Praise_or_endorse>Ashraf_Ghani_Ahmadzai,	<Mehr_News_Agency>
<Consult>Catherine_Ashton,	<Iran>
<Demand>Citizen_(Australia),	<Criminal_(Australia)>
<Demonstrate_or_rally>Head_of_Government_(India),	<Head_of_Government_(India)>
<Demand>Iran,	<Ministry_(Iran)>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Nigeria),	<Cristina_Fernández_de_Kirchner>
<Arrest_detain_or_charge_with_legal_action>Men_(South_Africa),<Demand>Thembelani_Waltermade_Nxesi,	<South_Africa>
<Demand>Citizen_(South_Korea),	<Armed_Forces_of_the_Republic_of_Armenia>
<Return_release_person(s)>Men_(Swaziland),	<Moro_Islamic_Liberation_Front>
<Praise_or_endorse>Government_(Venezuela),<Demand>Citizen_(Venezuela),	<Military_Personnel_(Mali)>
<Use_unconventional_violence>Hun_Sen,	<Tzipi_Livni>
<Physically_assault>Main_Opposition_(Georgia),	<Government_(Namibia)>
<Sexually_assault>Women_(Nepal),	<South_Sudan>
<Abduct_hijack_or_take_hostage>Employee_(Philippines),	<Other_Authorities_/_Officials_(Africa)>
<Use_unconventional_violence>City_Mayor_(Philippines),	<Industrial_/_Textiles_/_Mining_Ministry_(Azerbaijan)>
<Arrest_detain_or_charge_with_legal_action>Immigrants_(Guatemala),<Host_a_visit>François_Hollande,<Express_intent_to_cooperate>South_Korea,	<Indigenous_People_(India)>
<Criticize_or_denounce>Citizen_(United_Kingdom),	<Haaretz>
<Make_a_visit>Elizabeth_II,	<Ireland>
<Make_empathetic_comment>Citizen_(Nigeria),	<Court_Judge_(Iraq)>
<Praise_or_endorse>Andrej_Kiska,	<Other_Authorities_/_Officials_(Egypt)>
<Use_unconventional_violence>Citizen_(Nigeria),	<Police_(Jamaica)>
<Abduct_hijack_or_take_hostage>Citizen_(Nigeria),	<Nadine_Heredia>
<Use_unconventional_violence>Citizen_(Yemen),<Assassinate>Police_(Yemen),	<Police_(Australia)>
<Use_conventional_military_force>Armed_Band_(Central_African_Republic),	<Government_(Kenya)>
<Use_conventional_military_force>Combatant_(Mali),<Use_conventional_military_force>Jean-Yves_Le_Drian,	<Military_(Central_African_Republic)>
<Praise_or_endorse>Defense_/_Security_Ministry_(Italy),	<Gagik_Tsarukyan>
<Arrest_detain_or_charge_with_legal_action>Women_(Madagascar),	<Jakaya_Mrisho_Kikwete>
<Cooperate_militarily>France,	<Lawyer/Attorney_(Colombia)>
<Use_conventional_military_force>Islamic_Rebel_(Philippines),<Use_conventional_military_force>Philippines,	<Criminal_(Philippines)>
<Praise_or_endorse>Other_Authorities_/_Officials_(Russia),	<Nationalist_Movement_Party>
<Use_conventional_military_force>Citizen_(Thailand),<Express_intent_to_provide_military_aid>Citizen_(Thailand),	<Head_of_Government_(Latvia)>
<Praise_or_endorse>Armed_Rebel_(Syria),	<Combatant_(Turkey)>
<Use_conventional_military_force>Men_(United_Kingdom),	<Afghanistan>
<Use_conventional_military_force>Associated_Press,	<Martin_Spegelj>
<Consult>Military_(Lebanon),	<Haider_Al-Abadi>
<fight_with_small_arms_and_light_weapons>Citizen_(Nigeria),	<Militant_(Boko_Haram)>
<Praise_or_endorse>Governor_(Yemen),	<Attack_Craft_(United_Kingdom)>
<fight_with_small_arms_and_light_weapons>Attacker_(Afghanistan),<Use_conventional_military_force>Armed_Rebel_(Afghanistan),<Increase_military_alert_status>Afghanistan,	<Media_(Romania)>
<Consult>Majid_Takht_Ravanchi,	<Julie_Bishop>
<Praise_or_endorse>Andrej_Babis,	<Jan_Kohout>
<Make_an_appeal_or_request>Citizen_(Nigeria),	<Police_(Greece)>
<Make_an_appeal_or_request>Employee_(Afghanistan),	<Military_Personnel_-_Special_(Afghanistan)>
<Make_an_appeal_or_request>Citizen_(Malaysia),	<Malaysia>
<Consult>Envoy_(Spain),	<Insurgent_(Thailand)>
<Make_an_appeal_or_request>Labor_Union_(Nigeria),<Demand_meeting_negotiation>Citizen_(Nigeria),<Use_conventional_military_force>Citizen_(Nigeria),	<Other_Authorities_/_Officials_(Nigeria)>
<Consult>Abdullah_bin_Nasser_bin_Khalifa_Al-Thani,<Make_optimistic_comment>Iran,	<Legislature_(Turkey)>
<Express_intent_to_meet_or_negotiate>Mahinda_Rajapaksa,	<Businessperson_(Kenya)>
<Praise_or_endorse>Government_(Austria),<Consult>Elmar_Mammadyarov,	<Iran>
<Use_conventional_military_force>Military_(Philippines),	<Social_Democratic_Union>
<Sign_formal_agreement>Guinea,<Host_a_visit>Foreign_Affairs_(United_States),	<Tamerlan_Tsarnaev>
<Consult>Political_Parties_(Algeria),<Consult>Representatives_(Algeria),	<Civil_Guard>
<Make_an_appeal_or_request>Citizen_(Nigeria),	<Government_(Nigeria)>
<Make_a_visit>Angola,	<Air_Force_(Iraq)>
<Accuse>Government_(Nigeria),	<Boko_Haram>
<Abduct_hijack_or_take_hostage>Iran,	<Provincial_Officials_(China)>
<Consult>Joseph_Robinette_Biden,	<UN_Security_Council>
<Host_a_visit>Sergey_Kuzhugetovich_Shoygu,	<Police_(United_States)>
<Consult>Council_of_Representatives,	<Iran>
<Reduce_relations>Japan,	<Education_(Greece)>
<Make_a_visit>France,	<Head_of_Government_(Bahrain)>
<Consult>John_Kerry,	<Militant_(Taliban)>
<Express_intent_to_meet_or_negotiate>UN_Security_Council,	<Middle_East>
<Praise_or_endorse>Iran,	<Argentine_Naval_Prefecture>
<Make_a_visit>Poland,	<Al-Shabaab>
<Make_an_appeal_or_request>Military_(El_Salvador),	<Salvador_Sánchez_Cerén>
<Host_a_visit>Foreign_Affairs_(Ukraine),<Retreat_or_surrender_militarily>Afghanistan,<Engage_in_diplomatic_cooperation>Armenia,<Make_pessimistic_comment>Military_(Russia),<Engage_in_negotiation>Foreign_Affairs_(Georgia),	<Military_(Russia)>
<Reduce_relations>South_Korea,<Deny_responsibility>South_Korea,<Express_intent_to_cooperate>Japan,<Rally_support_on_behalf_of>UN_Security_Council,<Criticize_or_denounce>Citizen_(North_Korea),<Arrest_detain_or_charge_with_legal_action>Men_(United_States),<Engage_in_negotiation>Japan,<Criticize_or_denounce>Head_of_Government_(South_Korea),	<South_Korea>
<Consult>Government_Delegation_(Iraq),<Consult>Massoud_Barzani,	<Iraq>
<Consult>Iran,<Sign_formal_agreement>Iran,	<Poland>
<Make_an_appeal_or_request>Arseniy_Yatsenyuk,	<Pervez_Musharraf>
<Criticize_or_denounce>Media_(India),	<Revolutionary_Socialist_Party>
<Consult>Government_(Venezuela),	<Benjamin_Netanyahu>
<Accuse>Media_(India),	<Environmentalist_(France)>
<Increase_police_alert_status>China,	<Provincial_Officials_(China)>
<Arrest_detain_or_charge_with_legal_action>Police_(Egypt),<Accuse>Hamas,	<Police_(Egypt)>
<Consult>Foreign_Affairs_(Israel),	<National_Coalition_for_Syrian_Revolutionary_and_Opposition_Forces>
<Provide_humanitarian_aid>Guatemala,<Arrest_detain_or_charge_with_legal_action>Women_(Mexico),	<Héctor_Beltrán_Leyva>
<Provide_humanitarian_aid>Citizen_(Nigeria),	<Government_(Nigeria)>
<Engage_in_negotiation>Cabinet_/_Council_of_Ministers_/_Advisors_(Somalia),	<National_Council_for_Peace_and_Order_of_Thailand>
<Consult>Lawyer/Attorney_(Turkey),	<Hezbollah>
<Consult>Arseniy_Yatsenyuk,<Confiscate_property>Women_(Mexico),<Make_an_appeal_or_request>Citizen_(Kyrgyzstan),	<Foreign_Affairs_(India)>
<Refuse_to_yield>Afghanistan,	<Justice_Department/Ministery_(Philippines)>
<Make_an_appeal_or_request>Your_Party,	<Japan>
<Make_an_appeal_or_request>Citizen_(Turkey),	<Police_(Cambodia)>
<Make_an_appeal_or_request>Citizen_(Nigeria),	<Indigenous_People_(Nigeria)>
<Express_intent_to_meet_or_negotiate>Militant_(Taliban),	<Federal_Police>
<Engage_in_negotiation>Fumio_Kishida,<Make_empathetic_comment>Foreign_Affairs_(Malaysia),	<Ri_Su_Yong>
<Make_a_visit>High_Commission_(United_Kingdom),	<Media_Personnel_(Pakistan)>
<Meet_at_a_'third'_location>Employee_(Philippines),<Praise_or_endorse>Ministry_(Philippines),	<China>
<Host_a_visit>Qi_Jianguo,	<Vietnam>
<Consult>Ethiopia,	<Insurgent_(Thailand)>
<Consult>Daily_Trust,	<Chief_Court_Judge_(Zambia)>
<Reduce_relations>Foreign_Affairs_(Belarus),	<Kazakhstan>
<Return_release_person(s)>Citizen_(Australia),<Appeal_for_intelligence>Citizen_(Australia),	<Sue-Ellen_Kovack>
<Arrest_detain_or_charge_with_legal_action>Dmytro_Firtash,	<Head_of_Government_(Germany)>
<Use_conventional_military_force>Citizen_(Belgium),	<Lawyer/Attorney_(Belgium)>
<Impose_administrative_sanctions>Cambodia,	<Media_(Saudi_Arabia)>
<Criticize_or_denounce>Government_(Croatia),	<Criminal_(Mexico)>
<Investigate>Criminal_(Egypt),	<Agence_France-Presse>
<Abduct_hijack_or_take_hostage>Citizen_(Indonesia),<Investigate>Citizen_(Indonesia),	<New_Zealand>
<Investigate>Criminal_(Israel),<Arrest_detain_or_charge_with_legal_action>Israeli_Defense_Forces,	<Republican_People's_Party>
<Demand>Government_(Kenya),	<Immigrants_(Ethiopia)>
<Investigate>Engineer_(Malaysia),<Investigate>Citizen_(Malaysia),	<Malaysia>
<Arrest_detain_or_charge_with_legal_action>Citizen_(Mauritius),	<Party_Member_(Iraq)>
<Torture>Citizen_(Namibia),	<Business_(New_Zealand)>
<Use_conventional_military_force>Criminal_(Philippines),<Arrest_detain_or_charge_with_legal_action>Men_(Philippines),<Arrest_detain_or_charge_with_legal_action>Foreign_Affairs_(Italy),	<National_Police>
<Consult>Iran,	<Security_Council_(Russia)>
<Physically_assault>Women_(Afghanistan),	<Armed_Gang_(Saudi_Arabia)>
<Return_release_person(s)>Citizen_(Slovakia),	<Ri_Su_Yong>
<Investigate>South_Africa,	<Romania>
<Arrest_detain_or_charge_with_legal_action>Criminal_(South_Korea),<Provide_humanitarian_aid>Citizen_(South_Korea),<Investigate>Business_(South_Korea),	<Student_(South_Korea)>
<Use_conventional_military_force>Children_(Swaziland),	<Media_(Swaziland)>
<Investigate>Citizen_(Tanzania),<Arrest_detain_or_charge_with_legal_action>Citizen_(Kenya),	<Immigrants_(Sudan)>
<Praise_or_endorse>Volodymyr_Konstantynov,<Return_release_person(s)>Yulia_Tymoshenko,<Return_release_person(s)>Protester_(Ukraine),	<Protester_(Ukraine)>
<Make_an_appeal_or_request>Citizen_(Yemen),	<Armed_Rebel_(Yemen)>
<Consult>Abdel_Fattah_Al-Sisi,	<Government_(Kenya)>
<Use_conventional_military_force>Member_of_Parliament_(India),	<Employee_(Philippines)>
<Demand>Citizen_(Thailand),	<Insurgent_(Thailand)>
<Engage_in_negotiation>Party_Member_(Afghanistan),	<Abdullah_Abdullah>
<Consult>David_Choquehuanca,	<Police_(Israel)>
<Sexually_assault>Citizen_(Australia),	<Bernd_Lange>
<Demonstrate_or_rally>Police_(Egypt),	<Pope_Francis>
<Demonstrate_or_rally>Pervez_Musharraf,<Rally_support_on_behalf_of>Pervez_Musharraf,	<Guerrilla_(Revolutionary_Armed_Forces_of_Colombia)>
<Make_an_appeal_or_request>Military_(Thailand),<Appeal_for_diplomatic_cooperation_(such_as_policy_support)>Citizen_(Thailand),	<Thaksin_Shinawatra>
<Demonstrate_for_policy_change>Justice_and_Development_Party,	<National_Alliance_(Iraq)>
<Consult>Al_Jazeera,<Criticize_or_denounce>Kuwait,	<Abdel_Fattah_Al-Sisi>
<Consult>Didier_Burkhalter,	<Mustafa_Dzhemilev>
<Make_a_visit>Student_(Lebanon),	<Court_Judge_(Lebanon)>
<Make_an_appeal_or_request>Citizen_(India),	<Secretariat_(Egypt)>
<Make_a_visit>Government_(Venezuela),	<City_Mayor_(Indonesia)>
<Consult>Media_(Pakistan),	<Guy_Scott>
<Arrest_detain_or_charge_with_legal_action>Military_Personnel_(Romania),<Engage_in_diplomatic_cooperation>South_Africa,	<Austria_Press_Agency>
<Praise_or_endorse>Xi_Jinping,	<Fernando_Henrique_Cardoso>
<Consult>Head_of_Government_(China),<Host_a_visit>Middle_East,<Consult>Head_of_Government_(Gambia),	<Nicos_Anastasiades>
<Provide_aid>Malaysia,	<Guerrilla_(El_Salvador)>
<Make_an_appeal_or_request>Japan,	<John_Kerry>
<Reject>Citizen_(India),	<Chief_Court_Judge_(Zambia)>
<Criticize_or_denounce>As'ad_Mustafa,<Accuse>As'ad_Mustafa,	<Lawyer/Attorney_(Colombia)>
<Make_a_visit>Iran,	<Government_(France)>
<Make_a_visit>Kuwait,	<Member_of_Parliament_(Ukraine)>
<Criticize_or_denounce>Citizen_(Nigeria),	<Government_(Nigeria)>
<Consult>Benjamin_Netanyahu,<Praise_or_endorse>Iran,	<Head_of_Government_(India)>
<Consult>Sergey_Kuzhugetovich_Shoygu,<Express_intent_to_cooperate>Cabinet_/_Council_of_Ministers_/_Advisors_(United_States),<Meet_at_a_'third'_location>John_Kerry,<Engage_in_negotiation>Heraldo_Muñoz,<Discuss_by_telephone>Fumio_Kishida,<Discuss_by_telephone>Cabinet_/_Council_of_Ministers_/_Advisors_(United_States),<Engage_in_negotiation>John_Kerry,<Sign_formal_agreement>Angola,<Host_a_visit>John_Kerry,<Express_intent_to_meet_or_negotiate>France,<Express_intent_to_meet_or_negotiate>Catherine_Ashton,<Consult>Rashid_Gumarovich_Nurgaliyev,<Make_an_appeal_or_request>Citizen_(International),<Discuss_by_telephone>Envoy_(United_States),	<ITAR_TASS>
<Consult>Fumio_Kishida,	<Member_of_Parliament_(Bangladesh)>
<Consult>Xi_Jinping,<Consult>Sebastian_Kurz,<Make_a_visit>Head_of_Government_(China),	<Pope_Francis>
<Arrest_detain_or_charge_with_legal_action>Pervez_Musharraf,	<Criminal_(Australia)>
<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Iran,	<Party_Member_(Turkey)>
<Express_intent_to_cooperate>Reform_Party_(Estonia),	<Employee_(Kuwait)>
<Arrest_detain_or_charge_with_legal_action>Men_(South_Africa),<Reduce_or_break_diplomatic_relations>Foreign_Affairs_(Rwanda),<Reduce_relations>Foreign_Affairs_(Rwanda),<Accuse>Foreign_Affairs_(Rwanda),<Engage_in_diplomatic_cooperation>Angola,	<China>
<Accuse>North_Korea,<Express_intent_to_provide_humanitarian_aid>North_Korea,<Criticize_or_denounce>Lawmaker_(Japan),<Express_intent_to_meet_or_negotiate>North_Korea,<Meet_at_a_'third'_location>Japan,<Engage_in_diplomatic_cooperation>Japan,<Host_a_visit>Akitaka_Saiki,<Make_an_appeal_or_request>Citizen_(South_Korea),	<North_Korea>
<Praise_or_endorse>African_Union,<Host_a_visit>Office_of_the_United_Nations_High_Commissioner_for_Human_Rights,<Praise_or_endorse>François_Bozizé,<Accuse>Government_(Sudan),	<Riek_Machar>
<Arrest_detain_or_charge_with_legal_action>Pervez_Musharraf,<Arrest_detain_or_charge_with_legal_action>Head_of_Government_(Pakistan),<Make_an_appeal_or_request>Pervez_Musharraf,	<Pervez_Musharraf>
<Use_conventional_military_force>Malaysia,	<China>
<Criticize_or_denounce>Member_of_the_Judiciary_(Slovakia),	<Argentine_Naval_Prefecture>
<Consult>Business_(Bahrain),	<Cabinet_/_Council_of_Ministers_/_Advisors_(Thailand)>
<Protest_violently_riot>Foreign_Affairs_(United_States),	<Election_Commission_(India)>
<Provide_aid>Iraq,	<Businessperson_(Turkey)>
<Criticize_or_denounce>Government_(Sudan),	<United_States_Senate>
<Express_intent_to_meet_or_negotiate>Citizen_(Thailand),	<Medical_Personnel_(Switzerland)>
<Obstruct_passage_block>Ruling_Party_(Taiwan),	<Morocco>
<Expel_or_deport_individuals>Citizen_(Sudan),<Appeal_for_de-escalation_of_military_engagement>South_Sudan,<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Ethiopia,	<Benazir_Bhutto>
<Express_intent_to_meet_or_negotiate>Sauli_Niinistö,	<Julie_Bishop>
<Make_a_visit>United_Arab_Emirates,	<Japan>
<Engage_in_negotiation>Government_(Pakistan),<Express_intent_to_meet_or_negotiate>Government_(Pakistan),	<Australia_Greens>
<Use_unconventional_violence>Citizen_(Yemen),	<Government_(Bahamas)>
<Return_release_person(s)>Reserve_Personnel_(Iran),	<Riek_Machar>
<Host_a_visit>Sushil_Koirala,<Host_a_visit>Naval_(United_States),<Express_intent_to_meet_or_negotiate>Vietnam,<Arrest_detain_or_charge_with_legal_action>Citizen_(Thailand),<Impose_administrative_sanctions>Citizen_(Thailand),	<Cambodia>
<Host_a_visit>John_Kerry,	<Immigrants_(Ethiopia)>
<Kill_by_physical_assault>Citizen_(India),	<Cristina_Fernández_de_Kirchner>
<Consult>Guenther_Oettinger,	<Lawyer/Attorney_(Argentina)>
<Demand_diplomatic_cooperation_(such_as_policy_support)>Government_(South_Africa),	<Media_Personnel_(United_States)>
<Make_a_visit>Philippines,	<Other_Authorities_/_Officials_(Switzerland)>
<Praise_or_endorse>Jens_Stoltenberg,<Make_a_visit>Japan,	<Armed_Gang_(Lebanon)>
<Use_conventional_military_force>Citizen_(United_Arab_Emirates),	<Industrial_/_Textiles_/_Mining_Ministry_(Azerbaijan)>
<Consult>Head_of_Government_(Greece),	<Other_Authorities_/_Officials_(Greece)>
<Investigate>Business_(Norway),	<Cabinet_/_Council_of_Ministers_/_Advisors_(Kazakhstan)>
<Criticize_or_denounce>Ma_Ying_Jeou,<Consult>Civic_Group_(Taiwan),	<Islamic_(India)>
<Consult>Martin_Indyk,	<Treasury/Finance_Ministry_(Czech_Republic)>
<Investigate>Iran,<Make_an_appeal_or_request>Other_Authorities_/_Officials_(Somalia),<Consult>Barack_Obama,<Criticize_or_denounce>Boko_Haram,	<Sudan>
<Express_intent_to_cooperate>Police_(Kenya),<Express_intent_to_cooperate>Indigenous_People_(Kenya),	<William_Ruto>
<Host_a_visit>Foreign_Affairs_(Kuwait),<Make_a_visit>South_Sudan,<Consult>Isaias_Afewerki,	<Sudan>
<Express_intent_to_meet_or_negotiate>Women_(South_Sudan),	<New_Zealand>
<Engage_in_diplomatic_cooperation>Iran,<Criticize_or_denounce>Qatar,<Reduce_or_break_diplomatic_relations>Qatar,<Arrest_detain_or_charge_with_legal_action>Women_(United_Arab_Emirates),	<Raúl_Castro>
<Appeal_for_change_in_leadership>Faith_Pansy_Tlakula,	<New_Zealand>
<Express_intent_to_meet_or_negotiate>France,	<Police_(Jamaica)>
<Host_a_visit>Iurie_Leanca,	<Romania>
<Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)>Malaysia,<Host_a_visit>Gina_McCarthy,	<Police_(Indonesia)>
<Make_an_appeal_or_request>Citizen_(Hungary),	<Student_(South_Korea)>
<Accuse>Citizen_(Namibia),	<Foreign_Affairs_(United_States)>
<Criticize_or_denounce>Lawmaker_(Crimea),	<Yulia_Tymoshenko>
<Consult>Dmitry_Olegovich_Rogozin,	<Emilio_Pérez_Touriño>
<Consult>Teshome_Togo,<Praise_or_endorse>Xi_Jinping,	<Cambodia>
<Praise_or_endorse>Police_(Kenya),<Appeal_for_diplomatic_cooperation_(such_as_policy_support)>Citizen_(Kenya),	<Government_(Kenya)>
<Return_release_property>Government_(Nigeria),	<China>
<Use_unconventional_violence>Police_(Rwanda),	<Media_(Africa)>
<Demonstrate_or_rally>Foreign_Affairs_(United_States),	<Businessperson_(China)>
<Express_intent_to_cooperate>Head_of_Government_(South_Korea),<Consult>Sergey_Viktorovich_Lavrov,<Consult>Barack_Obama,<Meet_at_a_'third'_location>Barack_Obama,<Express_intent_to_meet_or_negotiate>France,<Make_optimistic_comment>European_Parliament,<Express_intent_to_meet_or_negotiate>Barack_Obama,<Consult>François_Hollande,	<China>
<Make_a_visit>Japan,	<Justin_Trudeau>
<Make_an_appeal_or_request>Elmar_Brok,	<Armed_Gang_(Lebanon)>
<Consult>Raheel_Sharif,	<Head_of_Government_(Latvia)>
<Make_a_visit>Malaysia,	<Amit_Shah>
